,x,y,state,symptom,grangerCausalityPVal,abscorrelation,grangerselected
5064,1.114232,-0.9235786,ME,symptom:Cough,0.0494221591335282,1.5619588255641133,3.0073563899076325
5065,3.7942271,-1.1263516,ME,symptom:Crackles,0.399097342084457,-0.4107652697424797,0.9185499267229728
5066,7.398037,1.2263258,ME,symptom:Cramp,0.9404113469826356,0.45387058324209745,0.06143789626541537
5067,9.58589,5.939459,ME,symptom:Croup,0.2760448391137112,1.1001425634415742,1.2871919659033495
5068,9.57649,3.3133004,ME,symptom:Cyanosis,0.181994146931686,-0.589729584575405,1.7037807521384873
5069,6.505309,1.409216,ME,symptom:Dandruff,0.1475232195554225,0.7128609288006733,1.9137696948768743
5070,7.5117326,1.1844554,ME,symptom:Delayed onset muscle soreness,0.2408396404594951,0.15244552925235177,1.4236239592474298
5071,7.169037,1.1428194,ME,symptom:Depression,0.668553503222552,0.26476588260380723,0.40263885090445023
5072,7.956322,4.3370953,ME,symptom:Dermatitis,0.1820637186552375,0.14719247929046828,1.703398550675617
5073,10.536763,3.98672,ME,symptom:Developmental disability,0.1222313479012201,-0.2807967500229601,2.1018397356728142
5074,11.755771,5.3944416,ME,symptom:Diabetes,0.98781120421375,0.7102059601086482,0.012263688346549948
5075,10.6056,5.4307747,ME,symptom:Diabetic ketoacidosis,0.6844498046229526,1.139222807974587,0.37913996839181796
5076,9.892295,5.3796816,ME,symptom:Diarrhea,0.9693703101588088,1.071620849811662,0.03110858306813426
5077,10.839245,5.2304378,ME,symptom:Dizziness,0.6982294626757277,0.18226384615459645,0.35920748715549883
5078,11.754479,5.4897614,ME,symptom:Dry eye syndrome,0.7763545434116009,1.000227443529354,0.2531459772997817
5079,10.883319,4.349792,ME,symptom:Dysautonomia,0.3304101229514025,-0.01920497211950856,1.1074205993318946
5080,8.860901,6.446059,ME,symptom:Dysgeusia,0.0577774703284179,-0.06662676648227463,2.851156365995962
5081,6.93988,0.98906296,ME,symptom:Dysmenorrhea,0.2902026576238525,-0.3415822461469581,1.237175780669598
5082,7.2171664,5.4966645,ME,symptom:Ear pain,0.2444806974497549,0.8146571584055918,1.4086189202194588
5083,8.365519,4.541836,ME,symptom:Edema,0.1058332067022434,0.6973114892292964,2.2458909458324516
5084,7.4720397,7.5794826,ME,symptom:Encephalopathy,0.0006117134628065,0.06787004157045638,7.399246583119463
5085,10.792798,5.303986,ME,symptom:Epilepsy,0.6108100325959238,0.26006050749663223,0.49296928043541616
5086,9.257547,6.270416,ME,symptom:Epiphora,0.4339863033395875,-0.21656085109209308,0.8347423045051063
5087,11.113208,5.868821,ME,symptom:Erectile dysfunction,0.0894266016172378,1.5679692168158297,2.4143370838242477
5088,4.0111566,-1.0962578,ME,symptom:Excessive daytime sleepiness,0.7212376698919409,-0.25073388227307347,0.3267865567764028
5089,10.304387,4.72867,ME,symptom:Eye pain,0.3985592278954374,-0.6617749687745929,0.9198991647055973
5090,11.413908,5.4984746,ME,symptom:Fatigue,0.4798430525581194,0.01410532898099828,0.7342962023850522
5091,0.7591492,-1.4054981,ME,symptom:Fever,0.1834457140764856,2.956015362651217,1.6958364913510884
5092,11.7694645,4.43016,ME,symptom:Fibrillation,0.5551718787416702,-0.300203961376269,0.5884775217537612
5093,10.944742,4.5774245,ME,symptom:Focal seizure,0.6604598633768395,-1.2995600068010198,0.4148189238959139
5094,11.288496,5.5907536,ME,symptom:Folate deficiency,0.9585827105903384,0.5641264532202568,0.0422994285236417
5095,8.603313,6.3397355,ME,symptom:Food intolerance,0.024461440367428,0.37727018911780896,3.710657263808129
5096,7.169565,0.95931154,ME,symptom:Gastroesophageal reflux disease,0.5091758262789352,-0.19187140224511284,0.6749618873477733
5097,6.901964,0.25122225,ME,symptom:Gastroparesis,0.9596919066596564,-0.8042579328001165,0.041142976592346996
5098,9.018921,5.658884,ME,symptom:Generalized anxiety disorder,0.4391329177519933,-0.3797555038031474,0.8229531378112039
5099,6.812944,0.46396124,ME,symptom:Generalized tonic–clonic seizure,0.8695205276121036,-1.1200638122786089,0.13981333694191764
5100,3.576125,-0.75595206,ME,symptom:Genital wart,0.4398228215065112,-0.7959465813106764,0.8213833115608389
5101,3.7262857,-1.2954865,ME,symptom:Globus pharyngis,0.1579562703090185,-1.9667203288904542,1.845437054459195
5102,10.123635,3.844938,ME,symptom:Goitre,0.4674973426158615,-0.31228857595448467,0.7603616145136972
5103,11.175877,3.8342507,ME,symptom:Gout,0.0181990321916172,0.6140376935338024,4.006386862598065
5104,9.401629,4.8237405,ME,symptom:Granuloma,0.5570852165866,0.37364607001501166,0.585037058680466
5105,5.8931236,0.7117434,ME,symptom:Guilt,0.7995331303901145,-1.0883829631909647,0.22372730867974758
5106,6.9672422,5.085565,ME,symptom:Hay fever,0.3788651027486107,1.5836892210581721,0.9705750666808131
5107,8.911741,7.402634,ME,symptom:Headache,0.0094686177387014,0.08650679270052719,4.659772344560001
5108,11.936135,5.3155203,ME,symptom:Heart arrhythmia,0.6445260133087838,1.046775888192859,0.43924009541775405
5109,6.891547,0.700613,ME,symptom:Heart murmur,0.943572306271711,-0.42752093622412257,0.058082280891907444
5110,3.3212578,-0.39887655,ME,symptom:Heartburn,0.9991404968753014,-0.5108814048968698,0.0008598727092972275
5111,12.46288,4.8512526,ME,symptom:Hematuria,0.2762911836577792,-1.203740715701695,1.2862999561475266
5112,4.9009275,0.15261725,ME,symptom:Hemolysis,0.2556950084518058,-1.1973442808542551,1.3637699179869716
5113,2.5772932,-0.52085525,ME,symptom:Hemoptysis,0.3282979525907494,0.15102192296497788,1.1138336908913884
5114,7.516442,3.7872126,ME,symptom:Hepatic encephalopathy,0.2095708729979865,-0.5481131323955961,1.562693300896002
5115,2.3451874,-1.0524476,ME,symptom:Hepatitis,0.5186352374207971,0.5319928715069772,0.6565544609803321
5116,5.903794,1.036364,ME,symptom:Hiccup,0.7140652755548407,-0.7408554303428065,0.3367808984756054
5117,4.9915767,1.3741313,ME,symptom:Hives,0.2281545753516839,0.7408849383224095,1.4777319176713721
5118,6.2551346,0.82826734,ME,symptom:Hot flash,0.7160346766705453,-0.24437365533855845,0.3340266820901259
5119,7.2721777,0.76585466,ME,symptom:Hypercalcaemia,0.6421780770462779,-1.045049850207262,0.44288963517774416
5120,2.603841,-0.49963665,ME,symptom:Hypercapnia,0.1395610660869277,0.04726074105037383,1.969253023778096
5121,12.493835,5.16166,ME,symptom:Hypercholesterolemia,0.3690864152980497,0.4871785345543496,0.9967244745596994
5122,5.4013157,1.082353,ME,symptom:Hyperemesis gravidarum,0.2869065825107024,-0.7303504535520773,1.2485986126863815
5123,11.688529,5.3100686,ME,symptom:Hyperglycemia,0.618495682521265,0.8121477080199394,0.4804650677377987
5124,10.390005,5.0677176,ME,symptom:Hypermobility,0.8437176207313968,1.1753687388963263,0.16993741296120876
5125,6.690661,0.46384943,ME,symptom:Hyperpigmentation,0.0535307474797369,0.04423612521947082,2.9274990709206143
5126,9.325014,4.901239,ME,symptom:Hypersomnia,0.5260407482347321,-1.392712743124953,0.6423766011180604
5127,10.098935,5.697848,ME,symptom:Hypertension,0.8296683876614998,1.5542120950922318,0.18672919096399487
5128,7.1776595,4.862469,ME,symptom:Hyperthermia,0.9021992008131428,-0.10479740996531299,0.10291993982829285
5129,11.570416,3.7194793,ME,symptom:Hyperthyroidism,0.0731419450270729,0.39508408353034585,2.6153532734086857
5130,7.7790823,1.0021563,ME,symptom:Hypertriglyceridemia,0.9031665319442156,-0.5443861703772616,0.10184832181085525
5131,10.929514,4.849606,ME,symptom:Hypertrophy,0.7660322583257462,0.5311069816163303,0.2665309974314639
5132,6.5161023,0.54831856,ME,symptom:Hyperventilation,0.7348020875346712,-1.3712258796030279,0.30815408468892647
5133,6.9835258,0.19164273,ME,symptom:Hypocalcaemia,0.1870865638712627,-0.8477440436102228,1.6761838608341173
5134,3.3682432,-1.1848553,ME,symptom:Hypochondriasis,0.8699691069627346,-0.4210447287131271,0.13929757720221173
5135,7.0293097,0.78600293,ME,symptom:Hypoglycemia,0.402668184125489,0.10561702747469283,0.909642420639022
5136,10.942505,5.913019,ME,symptom:Hypogonadism,0.1275968374834474,1.0006441607124144,2.058879692991072
5137,11.1616335,4.6212196,ME,symptom:Hypomania,0.664813164274012,-0.8739761285049493,0.4082492337807373
5138,10.777189,4.834074,ME,symptom:Hyponatremia,0.8113326576516046,-1.4673730920014945,0.20907712690722388
5139,11.868986,5.2885923,ME,symptom:Hypotension,0.2038570374709312,0.7841996714744738,1.5903363275218418
5140,6.8383207,0.6941357,ME,symptom:Hypothyroidism,0.4661168527328848,-0.008207942882020463,0.7633189193532363
5141,7.8035355,8.155568,ME,symptom:Hypoxemia,0.0012727608035287,1.765836820782088,6.666566876882596
5142,6.7454267,0.8657928,ME,symptom:Implantation bleeding,0.7424164215483735,-0.11951006753623959,0.29784497821225075
5143,12.060451,5.3061733,ME,symptom:Impulsivity,0.6432395009996128,0.7558659243414786,0.4412381497574299
5144,9.888081,5.123581,ME,symptom:Indigestion,0.5979920824298965,0.4317175643098287,0.514177765202941
5145,10.384191,6.000522,ME,symptom:Inflammation,0.2254602748996661,-0.5390579505630458,1.4896113000829587
5146,11.462295,4.7376027,ME,symptom:Inflammatory bowel disease,0.6956811480760428,-0.45986272056477934,0.36286384419740914
5147,3.9192343,-0.89196545,ME,symptom:Ingrown hair,0.1649170782410357,-0.21780541008542362,1.8023124875201408
5148,9.706972,4.374136,ME,symptom:Insulin resistance,0.5538185647961842,-0.1695906970866944,0.590918146242709
5149,11.871027,5.372273,ME,symptom:Iron deficiency,0.6282681922104842,0.9661833362287748,0.4647881460171004
5150,2.4761016,-1.098451,ME,symptom:Jaundice,0.8600385678378178,0.412808114454124,0.1507780444171059
5151,10.105084,5.5190845,ME,symptom:Kidney failure,0.6988426580303222,0.4993416007730646,0.35832965789402715
5152,12.001987,5.173582,ME,symptom:Kidney stone,0.6590383166409662,-0.14912369851139248,0.41697360255690535
5153,7.3639207,0.94428563,ME,symptom:Knee Pain,0.7281466630255263,-0.00845943672603231,0.3172527908759333
5154,11.157,4.5761256,ME,symptom:Kyphosis,0.8057238878929605,-1.1189710519418048,0.21601416601871382
5155,10.24056,5.7824535,ME,symptom:Lactose intolerance,0.4082105741161913,1.8561966476559435,0.8959721246886161
5156,9.494058,6.4375067,ME,symptom:Laryngitis,0.0263548555270338,1.5514316572453417,3.6361027504948185
5157,12.048746,5.072047,ME,symptom:Lesion,0.6981041416950946,0.18562747795815662,0.35938698721275925
5158,6.1732097,0.93583995,ME,symptom:Leukorrhea,0.5454268412007544,-1.0719568532837425,0.6061865959921792
5159,7.416764,0.7839404,ME,symptom:Lightheadedness,0.900840330828646,-0.5411090264723125,0.10442725036467038
5160,7.481789,0.8734771,ME,symptom:Low back pain,0.5387733849323102,-0.5166794107386612,0.6184602325993483
5161,0.6702178,-1.1036063,ME,symptom:Low-grade fever,0.0149227979921189,2.175865113534464,4.204865168804794
5162,11.312146,5.0831223,ME,symptom:Lymphedema,0.4161761129154574,0.2726537955466776,0.8766467599530401
5163,11.309566,5.2961555,ME,symptom:Major depressive disorder,0.6174968915151657,0.044482586704357924,0.4820812444762126
5164,10.7439575,3.3406954,ME,symptom:Malabsorption,0.141981744602462,0.15693121106584398,1.9520567887829021
5165,7.2731924,0.7465815,ME,symptom:Male infertility,0.3508490417330968,-1.7858884390463436,1.047399228559917
5166,10.893705,5.555527,ME,symptom:Manic Disorder,0.8971465259136038,0.25146815835579067,0.1085360791894232
5167,5.7701993,1.3616049,ME,symptom:Melasma,0.7244406301475446,0.34395388965638835,0.3223554665452762
5168,6.6189957,1.3884838,ME,symptom:Melena,0.7932628912147692,0.6475508330999574,0.23160059751344678
5169,8.286995,5.9925604,ME,symptom:Meningitis,0.3876132364745965,0.4491992815500297,0.9477472497173578
5170,6.341899,0.6806481,ME,symptom:Middle back pain,0.9794141861537632,-0.42415975879400064,0.020800655283631855
5171,7.0596156,1.1088182,ME,symptom:Migraine,0.229780734365645,0.16474946448233135,1.4706297536109199
5172,10.682568,5.034584,ME,symptom:Milium,0.5999937114631593,-0.7386490183526514,0.5108361047156502
5173,6.113996,0.56173134,ME,symptom:Mitral insufficiency,0.7130639369167431,-1.0335718034104,0.33818418949322143
5174,7.280169,0.97901547,ME,symptom:Mood disorder,0.3696214802349177,-0.5597054053726616,0.9952758233846488
5175,8.711715,7.2901907,ME,symptom:Morning sickness,0.0154406918444797,-0.34982889449752663,4.17074892680909
5176,8.955912,6.0075493,ME,symptom:Mouth ulcer,0.2281542097765424,-0.5393466110591594,1.4777335199860915
5177,10.244461,5.409462,ME,symptom:Muscle weakness,0.2382536817378138,1.2887209784126559,1.4344192833130232
5178,5.5520983,1.6780356,ME,symptom:Myalgia,0.3614318221733988,-0.470879208903664,1.0176818522006827
5179,11.377386,4.643491,ME,symptom:Mydriasis,0.481183054353813,-0.49091112502653295,0.7315075108927683
5180,10.466634,5.070925,ME,symptom:Myocardial infarction,0.8764764588500564,0.48043657081780744,0.13184543311039135
5181,8.066124,8.029413,ME,symptom:Nasal congestion,0.0008287414076627,1.1439909091530647,7.095602384345761
5182,9.259841,6.462314,ME,symptom:Nasal polyp,0.0809535871814214,-0.6964889720927566,2.5138792862958814
5183,10.71258,6.090334,ME,symptom:Nausea,0.0628203172143971,1.0417832531448623,2.7674767353078638
5184,6.548661,0.88487107,ME,symptom:Neck mass,0.8667581444865442,-0.7638800783084961,0.14299529788019516
5185,8.387878,3.6306713,ME,symptom:Neonatal jaundice,0.2109453902025396,-1.4160646858273245,1.5561559932102207
5186,10.032748,6.316066,ME,symptom:Neutropenia,0.2654850594993466,-0.45353221852490305,1.326196712955673
5187,8.244213,7.717215,ME,symptom:Night sweats,0.0005960464304668,-0.042776580996681274,7.425191990465456
5188,9.169192,6.2754226,ME,symptom:Night terror,0.1295804546898332,-1.331703477928221,2.0434533190157707
5189,11.8588,4.892968,ME,symptom:Nodule,0.4488163145049361,-0.2460875279467539,0.8011415740418862
5190,11.17387,5.51737,ME,symptom:Nosebleed,0.6512641323824024,0.6671292539448535,0.4288399857547669
5191,7.073568,0.956521,ME,symptom:Onychorrhexis,0.8234998175430819,-0.08385134607067898,0.19419195092720867
5192,9.875125,6.3894477,ME,symptom:Oral candidiasis,0.4932630994980748,0.04958529764630061,0.706712576909351
5193,11.570521,5.5293593,ME,symptom:Osteopenia,0.264730743128479,0.1926159627623933,1.3290420332046418
5194,7.1917415,0.90431213,ME,symptom:Osteophyte,0.8365632980211725,-0.35942898633756376,0.17845309133898804
5195,12.080925,5.2897267,ME,symptom:Osteoporosis,0.3955230260924605,0.10381617934087474,0.9275462732606623
5196,7.6573124,5.939725,ME,symptom:Otitis,0.4315722663484836,1.7416000813220478,0.840320305428106
5197,6.6913977,5.3096375,ME,symptom:Otitis externa,0.7929718948453321,1.5420410437459924,0.23196749953231408
5198,8.282551,6.551622,ME,symptom:Otitis media,0.0884329260697692,0.3142648038007012,2.4255109118345053
5199,12.035017,5.0949078,ME,symptom:Pain,0.5586675976397721,-0.5951639125968086,0.582200620189967
5200,10.839266,6.00033,ME,symptom:Palpitations,0.0844264361723453,0.6848452999949116,2.4718747016340483
5201,7.104621,1.1691684,ME,symptom:Panic attack,0.4182862298385661,-0.3152414062490077,0.8715893204194521
5202,7.250026,0.58767307,ME,symptom:Papule,0.9309718142251866,-1.3811514709928625,0.07152627689463001
5203,4.1617255,0.1479558,ME,symptom:Paranoia,0.5202456448858765,-1.4560228608657069,0.6534541849382871
5204,11.545066,5.055303,ME,symptom:Paresthesia,0.7564878662903088,0.28860363056528576,0.2790687851549163
5205,10.735498,5.4781733,ME,symptom:Petechia,0.3575815760602063,0.375567637118016,1.028391758094469
5206,1.3766122,-0.55294997,ME,symptom:Phlegm,0.0252160900941958,1.123518930013394,3.6802729924150577
5207,11.346881,4.863902,ME,symptom:Photopsia,0.3375508707496234,-1.286776522327568,1.086039051880866
5208,10.37456,4.128385,ME,symptom:Pleural effusion,0.3705271710646782,-0.8059687956864368,0.992828500728005
5209,3.5063117,-1.2593273,ME,symptom:Pleurisy,0.583551772531911,0.28323821617559053,0.5386221036304678
5210,0.83792245,-1.0864205,ME,symptom:Pneumonia,0.0382112939473721,2.12433032713764,3.264624153993797
5211,10.50106,5.5454183,ME,symptom:Polycythemia,0.4982178433063304,-0.1444565328608575,0.6967178612467826
5212,6.9727645,0.3778633,ME,symptom:Polydipsia,0.4513392315444808,-0.5892786236199005,0.7955360458487628
5213,6.9020185,0.26387814,ME,symptom:Polyuria,0.203275064969885,-1.6336745905731513,1.5931952172725692
5214,7.9586916,8.062221,ME,symptom:Post-nasal drip,0.0009378950151672,0.8458921252022827,6.971872539350807
5215,10.5664625,5.2514434,ME,symptom:Prediabetes,0.8055239189384532,0.27185332380421956,0.21626238228276223
5216,11.852514,5.3052335,ME,symptom:Proteinuria,0.9686112187384868,0.7383512277776206,0.03189196665339941
5217,4.828861,1.2445536,ME,symptom:Pruritus ani,0.2621303978957448,-0.13060287161786527,1.3389131971413917
5218,11.552768,5.388432,ME,symptom:Psychosis,0.7905331362880902,0.004274188093240359,0.23504770507314943
5219,11.095023,5.414123,ME,symptom:Ptosis,0.0852991123335339,-0.5530293644574388,2.4615912309450527
5220,10.934664,4.3574724,ME,symptom:Pulmonary edema,0.8422274598682684,-0.9761332177625353,0.17170515886032406
5221,9.481394,4.8869915,ME,symptom:Pulmonary hypertension,0.9618383351617348,-0.17471476890736448,0.03890889320597042
5222,8.735119,5.02108,ME,symptom:Purpura,0.5033613082596194,0.6291254876998081,0.6864470600620028
5223,11.718968,5.637259,ME,symptom:Pyelonephritis,0.2180558744671233,0.12501654226070835,1.5230039441384753
5224,11.060231,3.0919907,ME,symptom:Rectal pain,0.0611723641636517,-0.3021124173125261,2.794059757403869
5225,7.1674232,1.4345446,ME,symptom:Restless legs syndrome,0.1179680491731301,-0.14234502659996137,2.1373414609004477
5226,10.100131,5.9383745,ME,symptom:Rhinitis,0.2329750474719202,2.184803237134521,1.4568239235464289
5227,8.118211,7.6232643,ME,symptom:Rhinorrhea,0.002762588662676,0.5302229725491845,5.891587117566967
5228,6.989483,0.1932265,ME,symptom:Round ligament pain,0.1405751580886912,-1.0138454561273051,1.9620130002184026
5229,9.075285,6.307677,ME,symptom:Rumination,0.4012665930803274,-0.45274740799878727,0.9131292519217217
5230,6.8134356,0.7831833,ME,symptom:Scar,0.0873401940802225,0.30244801974290136,2.4379445088041947
5231,11.209766,5.4125104,ME,symptom:Sciatica,0.6347858556597934,-0.14331756797615955,0.4544675721474445
5232,10.841994,4.6987414,ME,symptom:Scoliosis,0.6505105470918245,-0.9160521313817206,0.4299977673380765
5233,7.1898923,0.9804334,ME,symptom:Seborrheic dermatitis,0.4738575025872998,-0.5049990797180914,0.7468486299375059
5234,9.245191,6.666522,ME,symptom:Sharp pain,0.0631846001729495,-0.9970785953959796,2.7616946756707654
5235,3.0373118,-0.41645083,ME,symptom:Shivering,0.3214116043222194,-0.20288466444564587,1.135032720785339
5236,7.025636,0.555167,ME,symptom:Shyness,0.9496047745817195,-1.622735929518418,0.05170940770677533
5237,7.852328,8.211711,ME,symptom:Sinusitis,0.0003441109604623,1.2182212103155876,7.974546393118572
5238,8.580786,4.942261,ME,symptom:Skin condition,0.2985563577313658,0.7786217711410298,1.2087965608503928
5239,6.625461,1.1863109,ME,symptom:Skin tag,0.1061177071462227,0.16194369073542686,2.2432063561821387
5240,7.908311,8.053899,ME,symptom:Sleep apnea,0.0008892897870507,1.365778831207847,7.025087405881118
5241,6.362578,0.46563643,ME,symptom:Sleep deprivation,0.5819202472551323,-0.3559926260149516,0.5414218728481466
5242,10.346341,6.1743155,ME,symptom:Snoring,0.0414051222620531,1.237484172226766,3.184350679667767
5243,1.3420002,-0.22368278,ME,symptom:Sore throat,0.0059684589937649,0.5907902041567497,5.121266509895122
5244,11.0712595,4.2729664,ME,symptom:Spasticity,0.2750813612451812,-0.39497311716368483,1.2906883659998447
5245,11.17574,4.8109517,ME,symptom:Splenomegaly,0.9421606233784326,-0.3345351668713004,0.059579505800900545
5246,2.1531272,-0.31332502,ME,symptom:Sputum,0.0855772212017311,0.7006995599266365,2.4583361387037246
5247,9.544102,5.9309177,ME,symptom:Stomach rumble,0.1247242602082853,-1.21978583456435,2.0816498966353865
5248,5.8801856,-0.198289,ME,symptom:Strabismus,0.1112823316259616,-0.8105200688129658,2.1956847788010356
5249,4.228425,-1.3528202,ME,symptom:Stretch marks,0.0757231456334511,-0.2664022373053843,2.580671410537034
5250,7.1318707,0.58671725,ME,symptom:Subdural hematoma,0.838211725917017,-1.2691150028993314,0.1764845541867058
5251,3.6149433,-0.9007668,ME,symptom:Suicidal ideation,0.663725446871996,-0.44217138415023166,0.40988669864014154
5252,6.430834,1.7061846,ME,symptom:Swollen lymph nodes,0.2702987528596985,0.8020732278378491,1.3082274396219644
5253,10.146929,5.6049237,ME,symptom:Tachycardia,0.5751235484933157,1.4861032587846865,0.5531703943204856
5254,5.837898,0.5088157,ME,symptom:Telangiectasia,0.0320269577909737,0.5673795891571215,3.441177299860288
5255,11.136537,4.3792634,ME,symptom:Tenderness,0.8774862983833037,-1.1067675920385935,0.1306939381420233
5256,8.2547,7.3453197,ME,symptom:Throat irritation,0.0060340004961681,0.5164050174198906,5.11034505601655
5257,4.721441,1.0734869,ME,symptom:Thrombocytopenia,0.6453537904425581,0.316332833758192,0.4379566002502134
5258,1.9055493,-0.29948935,ME,symptom:Tonsillitis,0.0337912479495777,0.5052745174866143,3.387553446426009
5259,6.8022385,1.1812904,ME,symptom:Toothache,0.0460608615699496,-0.2534296851513411,3.0777916793813542
5260,4.9404817,1.2614942,ME,symptom:Tumor,0.6370452332009315,0.8463685430120436,0.4509146161964592
5261,11.747788,5.3481894,ME,symptom:Type 2 diabetes,0.962035608491218,1.0461684808063478,0.0387038139378349
5262,10.610441,4.792577,ME,symptom:Unconsciousness,0.5875772658606119,-0.2819806599291122,0.5317475252528528
5263,0.86956793,-1.4600157,ME,symptom:Upper respiratory tract infection,0.4703334334365467,2.297788801085039,0.7543134029628416
5264,6.5949583,1.0659742,ME,symptom:Urethritis,0.1968238602255189,-1.13589673645939,1.6254460607297503
5265,7.5332522,1.329413,ME,symptom:Urinary tract infection,0.1428770233666469,-0.10659121329647561,1.945770995171136
5266,7.0614505,0.9483782,ME,symptom:Uterine contraction,0.7147340604165858,-0.2916669441298703,0.3358447489495662
5267,7.0338817,1.2635903,ME,symptom:Vaginal discharge,0.1072220075710559,-0.047702331454071045,2.2328537569093503
5268,9.18655,6.9323587,ME,symptom:Vaginitis,0.0340795234318486,-1.2574834517760671,3.379058560926056
5269,9.820894,5.230946,ME,symptom:Varicose veins,0.2174849973157565,1.0024364612825316,1.525625408691071
5270,8.231397,3.9277756,ME,symptom:Ventricular fibrillation,0.4265036308766697,-0.4525817000562727,0.8521343988939798
5271,8.532278,4.062842,ME,symptom:Ventricular tachycardia,0.3761826383564679,-0.5525252208026569,0.9776805132161231
5272,11.379831,4.701188,ME,symptom:Vertigo,0.9746824898373428,-0.7195273500976557,0.025643512469116555
5273,1.1496539,-1.1809138,ME,symptom:Viral pneumonia,0.1684440663616908,1.6317088335054062,1.7811515346731646
5274,9.249155,5.8022,ME,symptom:Visual acuity,0.4343516012268587,-0.7014347088388593,0.8339009317931703
5275,10.102102,5.779334,ME,symptom:Vomiting,0.3470065723521095,2.1084430240838343,1.058411558718654
5276,6.450107,1.2188959,ME,symptom:Wart,0.3324783632952643,-0.12798375364819542,1.101180493799752
5277,5.982365,0.683245,ME,symptom:Water retention,0.07852570394839,0.1570086751149709,2.544329268957176
5278,10.144485,5.6543145,ME,symptom:Weakness,0.9433166667163376,1.0853222700754819,0.05835324496090895
5279,7.476204,0.92078066,ME,symptom:Weight gain,0.4667854174145602,0.07951029297491215,0.7618856185295062
5280,4.3514404,-0.8890089,MD,symptom:Abdominal obesity,0.0589193149454408,-0.7611394154067266,2.831586314314757
5281,7.2701406,5.014977,MD,symptom:Abdominal pain,0.4051348297186271,0.12483553276937062,0.9035353543932977
5282,0.99611145,-0.072637156,MD,symptom:Acute bronchitis,0.0023996679799697,0.597465220323162,6.032424892877621
5283,1.9723792,-1.4680952,MD,symptom:Adrenal crisis,0.6328342532591374,1.3043043720406542,0.4575467343173908
5284,6.809617,9.759751,MD,symptom:Ageusia,1.9929761123619338e-11,2.1346098377196476,24.6388069675449
5285,6.5166173,5.135165,MD,symptom:Allergic conjunctivitis,0.8284586724322186,2.007683789644526,0.18818832575894104
5286,7.2850976,5.8661647,MD,symptom:Allergy,0.6581347052362467,0.7263911971403453,0.4183456494049142
5287,4.8199205,-0.67756814,MD,symptom:Amenorrhea,0.0081857185460097,0.9327947759460764,4.805364283861954
5288,5.0630107,1.3618023,MD,symptom:Anaphylaxis,0.2507496320858305,0.9923292418247747,1.3833003193960818
5289,10.824478,2.7391508,MD,symptom:Anemia,0.0087383496394022,-0.4669023656904759,4.740033935588713
5290,5.864102,4.6745234,MD,symptom:Angina pectoris,0.1040359488607057,2.759107875209993,2.2630187774459825
5291,6.9485245,9.504955,MD,symptom:Anosmia,2.374035661364312e-08,1.4242486008162267,17.556089426241524
5292,7.45132,4.41694,MD,symptom:Anxiety,0.0425560284252492,1.4264817837659538,3.156933755378969
5293,7.851026,7.2704825,MD,symptom:Aphonia,0.023731780850956,-0.40233619933529435,3.7409401649551928
5294,9.487533,3.1505702,MD,symptom:Apnea,0.0337724671253675,0.12110080538916534,3.3881093905351536
5295,0.88480735,0.036044635,MD,symptom:Arthralgia,0.000500369601329,-0.14871822564243278,7.600163529959803
5296,8.97391,3.5146127,MD,symptom:Ascites,0.132255312374541,-0.33426737306092164,2.0230210398668134
5297,4.820128,-1.0631839,MD,symptom:Atheroma,0.0096139411455443,-0.23180295373367232,4.64454103127403
5298,11.261991,3.001695,MD,symptom:Attention deficit hyperactivity disorder,0.0582784720956741,-0.469247717010879,2.842522514613858
5299,7.0691037,0.7709851,MD,symptom:Back pain,0.7985490776226265,-0.9160669998369262,0.2249588509457584
5300,9.1818905,3.3601089,MD,symptom:Bacterial vaginosis,0.2195240931090688,-0.2739402776715216,1.516293288895647
5301,7.9917183,4.1879745,MD,symptom:Beau's lines,0.0871557171484914,0.984565877702154,2.4400589079228934
5302,1.6255754,-1.7206309,MD,symptom:Bell's palsy,0.8853497157279332,2.9581267024357274,0.12177255301435515
5303,5.649457,0.47068626,MD,symptom:Binge eating,0.3451278671201089,-0.650148139812214,1.0638403012832138
5304,4.3803196,-1.1982571,MD,symptom:Bleeding,0.0309821862324076,0.7713418816263395,3.4743428773287617
5305,10.436823,3.2691476,MD,symptom:Bloating,0.0381628381673702,-0.9799022866053829,3.2658930597125746
5306,5.7749467,4.722814,MD,symptom:Blushing,0.8558773390811181,4.032434041160152,0.15562820857415469
5307,4.664086,-0.54915226,MD,symptom:Bone fracture,0.0225114329445183,0.09279559344242229,3.7937319679590558
5308,3.2379513,-0.503292,MD,symptom:Bone tumor,0.1524126700652529,-0.2752449505693765,1.8811635022741644
5309,10.62193,5.1335416,MD,symptom:Bradycardia,0.4409604330986392,-0.41390924799859574,0.8188001284252123
5310,5.2512193,0.575614,MD,symptom:Braxton Hicks contractions,0.1016818616616211,-0.3741263814593035,2.2859063432439486
5311,0.86246145,-0.22421993,MD,symptom:Bronchitis,0.0028745102056595,1.0164952545677088,5.851872982495159
5312,0.86261296,-1.0145068,MD,symptom:Burning Chest Pain,0.0422641522106441,1.8487929887244028,3.163816017701184
5313,7.4478974,7.2592206,MD,symptom:Burning mouth syndrome,0.007867295136708,-0.033535679456405315,4.845040968550248
5314,6.2828603,4.8396583,MD,symptom:Candidiasis,0.212741800844247,1.4861880802819103,1.5476760511937553
