symptom,grangerCausalityPVal,mmcorrelation,time_lag,abscorrelation,ccfauc,ccf_lag1,grangerCasualityFtest,state
symptom:Nystagmus,0.19931636504533393,8.546400403598753,-45.0,27.737545538906527,0.3270441856554276,0.4522256789708239,1.6634110776973068,MS
symptom:Obesity,0.1556580193996858,9.347613682761786,21.0,42.982472518241096,0.344676781402408,0.3559548634604983,2.0382846738550633,MS
symptom:Onychorrhexis,0.6302869123111285,7.126868422924927,-27.0,40.67261270358313,0.26035870486194207,-0.1658971987400486,0.2327162491137292,MS
symptom:Oral candidiasis,0.09137313895814703,8.79732475685978,24.0,44.31055028228095,0.32456368592169077,-0.7353471229574806,2.8904863872672855,MS
symptom:Orthostatic hypotension,0.8635286112858892,5.284816976531304,24.0,77.2362320556521,0.16999165515151612,-0.06413095383521838,0.029655388068378873,MS
symptom:Osteopenia,0.0305836669482072,6.750014642052555,8.0,46.560476713243325,0.22844950521460033,0.34903116002748913,4.774543535921627,MS
symptom:Osteophyte,0.6091361782609062,9.362339685727145,26.0,36.720857153928144,0.3214265930032991,-0.05569563905609254,0.2626418961274732,MS
symptom:Osteoporosis,0.03630647314382317,8.284024334352196,10.0,45.95854286081748,0.2901461707265369,0.4543823269220999,4.470007583320916,MS
symptom:Otitis,0.0012687053700449658,6.8144472210544,23.0,59.00527692319079,0.21074005818548727,-1.0878621037585132,10.832167816584276,MS
symptom:Otitis externa,0.04791165188636033,5.730967149389752,-29.0,59.34029725832948,0.15564944796227909,-0.8806104431178001,3.984189285058644,MS
symptom:Otitis media,0.00084260061442276,7.688645399836855,-4.0,60.18150231091471,0.24859309907279303,-1.0796579020071828,11.654740455655443,MS
symptom:Pain,0.009218110742349489,7.627950884704856,-28.0,66.46556637295924,0.23368136647212567,-1.0419724918989166,6.976588404925595,MS
symptom:Palpitations,0.021276285615890057,9.717906404571199,-2.0,60.68949336768401,0.37771287092516986,-0.466361286690379,5.428124330052151,MS
symptom:Panic attack,0.3872981777139938,6.119055612129968,25.0,37.33532116662852,0.2259243833648385,0.31795194392800674,0.7521967132111758,MS
symptom:Papule,0.9012829607212541,6.502158692788474,-26.0,51.1340407975972,0.21339260068948118,-0.17076711791249632,0.015443248860740054,MS
symptom:Paranoia,0.7953738802394323,6.17528167829816,-63.0,37.23012447856054,0.22471515807617928,-0.010105734465652993,0.06751912029566493,MS
symptom:Paresthesia,0.053917826834052066,6.6876431809364485,-26.0,67.70631049116483,0.24659490692593747,-0.24604713667629774,3.7800020895604316,MS
symptom:Pelvic inflammatory disease,0.25237106207578014,3.731659111929858,24.0,43.28009657068314,0.1177353982097949,-0.4104709416539918,1.321247132974729,MS
symptom:Pericarditis,0.09087524143209909,6.428476644015197,-23.0,53.60073212453531,0.24157775008981608,-0.2884064728679192,2.8994912036200153,MS
symptom:Periodontal disease,0.6500805245374737,10.47657932352954,-28.0,47.604289701851016,0.4162688755437741,-0.07671341390556918,0.20670676318180498,MS
symptom:Periorbital puffiness,0.16077435495822365,7.975449035955215,-54.0,44.145205837973606,0.3129081791271314,-0.17160536148176142,1.9884021652260737,MS
symptom:Peripheral neuropathy,0.3453062319789634,9.678565320650009,26.0,47.62869626303159,0.36036634202138873,-0.23375983018391544,0.8968086492064248,MS
symptom:Perspiration,0.18097184930523036,5.638170294068722,-26.0,53.312218869963445,0.17218752199900772,-0.48144861668783356,1.8079873112195577,MS
symptom:Petechia,0.11561716737365843,8.17493875949438,-31.0,44.09455211056645,0.3002049104515261,0.1720889038369906,2.507418484016226,MS
symptom:Phlegm,3.2132103405594454e-05,4.989736589161859,-96.0,66.13072002925493,0.1702612323720935,-0.927864086580287,18.49636251880753,MS
symptom:Photodermatitis,0.9924259450457539,3.1749223788658747,20.0,35.62910952460098,0.06815820541806415,-0.3273463070402447,9.050617474343335e-05,MS
symptom:Photophobia,0.2619609401753913,8.192509879761204,-27.0,28.139362728158055,0.3132598082905911,0.12133523921634559,1.2688009920389653,MS
symptom:Photopsia,0.4291421434182061,6.861436699459066,-29.0,36.83927220918637,0.24506522043779258,0.022897222455786626,0.6288677501495262,MS
symptom:Pleural effusion,0.23576000525566965,7.9755816284951075,1.0,37.468148353430735,0.30604850623184937,0.5059938295959494,1.418194773540168,MS
symptom:Pleurisy,0.051121103558319565,7.166850911858811,-2.0,46.743741614373754,0.2727340363858439,-0.5395017856589703,3.871882157959707,MS
symptom:Pneumonia,0.0015653253694001717,4.203366293289073,-97.0,74.77453021255188,0.15255323486778852,-0.6144195617443966,10.413200627645848,MS
symptom:Podalgia,0.21697415690177008,9.514334295617404,-29.0,40.850682041807666,0.3238178373566417,-0.47230450351614106,1.5384134512693244,MS
symptom:Polycythemia,0.02059370854788279,6.7227435864528875,24.0,44.51042826440611,0.23109603172144605,0.6720733558439953,5.487436885912138,MS
symptom:Polydipsia,0.04598822283638788,8.544454721264607,-26.0,25.387655978204048,0.31663546624064576,0.20787690237955125,4.0554140330920045,MS
symptom:Polyneuropathy,0.9274223988404108,8.467661089156088,-30.0,46.54598656683524,0.32012995879929373,-0.03900445640292638,0.008327674693807035,MS
symptom:Polyuria,0.4497695371364252,8.7870736287452,10.0,42.16427315555385,0.32493271111858507,-0.1489301830208234,0.5745217255470884,MS
symptom:Poor posture,0.24680217286408473,6.916437618144505,-90.0,30.181722050332706,0.23750698979480617,0.0012095505915414861,1.352851254002956,MS
symptom:Post-nasal drip,1.2846851975894826e-06,7.075728486411242,-3.0,69.8369184125689,0.25186442304997336,-0.9352798564982203,25.672089533908007,MS
symptom:Postural orthostatic tachycardia syndrome,0.8171624345899173,4.5937790203387605,24.0,76.62926440218763,0.14961791016190665,-0.13775516877341376,0.05365758393565819,MS
symptom:Prediabetes,0.405926027153214,8.260239460773287,26.0,67.41000770805924,0.28283005441934767,0.2224591757121157,0.6949822132440286,MS
symptom:Proteinuria,0.28128143136739336,9.229907748855867,24.0,49.9474828525692,0.33934615800410806,0.3052203577134236,1.170098154829423,MS
symptom:Pruritus ani,0.03245148565733571,5.703482240453567,-7.0,70.88318257187237,0.18049744027098774,-0.32408691787486,4.668960797305703,MS
symptom:Psychosis,0.06210548206076508,5.4314069685464625,-60.0,51.71445276372584,0.18513174347724085,0.24632095391365372,3.537852998905522,MS
symptom:Ptosis,0.5491377932888938,7.180766597398229,12.0,56.380507383721586,0.2564681305129468,0.10070429584429341,0.36064973067667966,MS
symptom:Pulmonary edema,0.8199957734151364,6.9924279369835585,-94.0,46.208380991261706,0.27378626082569585,0.06685215902402497,0.051978360989315596,MS
symptom:Pulmonary hypertension,0.03342418761377866,7.48179543457902,-101.0,56.345957600435874,0.28377891080525497,0.2894748287169797,4.616490247728626,MS
symptom:Purpura,0.045953131512355944,7.909931096133508,20.0,39.86326686768882,0.2769503909862945,0.18628914841547228,4.056742806113233,MS
symptom:Pus,0.18928924414381004,8.191921556959818,-27.0,46.461672424491105,0.27425019888880986,-0.6243976741328119,1.7403964328698047,MS
symptom:Pyelonephritis,5.1995637880752186e-05,8.51293727091255,-3.0,49.17566877647461,0.30708284674146946,-0.8949216937445268,17.45939143721272,MS
symptom:Radiculopathy,0.2619818317930723,8.469829941982681,25.0,49.37171916681629,0.3031274121331876,-0.2909479315563779,1.2686893622615179,MS
symptom:Rectal pain,0.39353635429106815,6.3818700075674775,28.0,32.33957884037953,0.23592583872866393,-0.34933490288405,0.7325996647513863,MS
symptom:Rectal prolapse,0.2069144839400825,3.0103748811518076,23.0,82.57611592365238,0.07602759218415486,-0.15469700987652768,1.6080672691993125,MS
symptom:Red eye,0.7216262847372528,6.664403812785215,34.0,41.34388718105323,0.24507372939009203,-0.2970226947860848,0.12746316505916808,MS
symptom:Renal colic,0.7468176434431386,8.860043723198519,-29.0,39.51994858717861,0.3108691947644273,0.15979848089912974,0.10464561567329027,MS
symptom:Restless legs syndrome,0.0003525215074925801,7.552020621373919,-28.0,57.74171190334865,0.23990354357605312,-1.1781646767005807,13.433199150727305,MS
symptom:Rheum,0.03472100027762603,8.222468975818698,18.0,42.02837526277944,0.2794278394112206,-0.41530213026941176,4.548993377918312,MS
symptom:Rhinitis,0.0044614422985283534,5.181183281422473,-97.0,54.711938209814626,0.18912735186619695,-0.531468001023307,8.360344321680886,MS
symptom:Rhinorrhea,0.0001606915146590711,7.300092491381485,-3.0,70.69215301839695,0.2638194884781458,-0.7673327365083757,15.066554752547002,MS
symptom:Rosacea,0.5746698274173554,2.7657714463399268,7.0,91.65965377449808,0.03775348627462802,0.08812152066619205,0.31644739892687873,MS
symptom:Round ligament pain,0.759733249536583,8.184412399450657,24.0,43.961017525862914,0.31658195296953395,-0.12208722217550871,0.09390679104160812,MS
symptom:Rumination,0.06989377733479234,6.085888057400712,11.0,33.1357661562149,0.22794795257714628,0.4667647635864238,3.337506319270876,MS
symptom:Scar,0.9383162605611769,9.795407675627557,-29.0,55.625504371122496,0.3006633737986341,-0.0839946711387567,0.00601066309565522,MS
symptom:Sciatica,0.03865740542931404,9.209888464539812,26.0,53.61598949709229,0.32532410927259303,-0.6328074453349393,4.359373373508095,MS
symptom:Scoliosis,0.27696459933315,7.823113502807439,29.0,36.938150000421025,0.29278653487423345,0.11559990159166222,1.1913930917783344,MS
symptom:Seborrheic dermatitis,0.6626697703611832,6.238670248310592,22.0,39.39214590098163,0.2443955931618333,-0.05721012360211741,0.1911256139462689,MS
symptom:Self-harm,0.13777680245358404,8.331291983146015,-46.0,43.968642785716035,0.278851976419369,0.08128217345403854,2.228589959909247,MS
symptom:Sensitivity to sound,0.7208451373413516,3.30853252825112,-7.0,67.75545976844496,0.09574990838117872,-0.07339468753619194,0.12821114946202294,MS
symptom:Sexual dysfunction,0.7217573354947152,4.820586407663456,-78.0,42.419947461316696,0.1821115884933339,0.024117076452023767,0.12733791981195292,MS
symptom:Shallow breathing,0.8494874903095633,4.680354590335251,-93.0,63.67782096155623,0.17515982390601917,-0.17546576017104876,0.036152027380920486,MS
symptom:Sharp pain,0.00035872339267906806,7.69065369918813,-3.0,51.82295717611017,0.25836340471052055,-1.1468011061595522,13.397256117519285,MS
symptom:Shivering,4.2170867282491976e-07,7.167495974912099,-2.0,85.9544362454229,0.25799181902831103,-0.9245936763299936,28.24986529007657,MS
symptom:Shortness of breath,0.37979792174744387,2.953173140325801,-95.0,86.68369247863825,0.08832293045002146,-0.18096458774953694,0.7763663688888601,MS
symptom:Shyness,0.011421676194123714,10.320698665666292,-50.0,59.20339779272894,0.38368087886216184,0.8610889404885871,6.574692625902925,MS
symptom:Sinusitis,2.831571449320507e-07,6.685625869524734,-3.0,85.87330440065267,0.23096315381682989,-1.0093240907292467,29.183291166674938,MS
symptom:Skin condition,0.47119979950928725,8.557849154965105,26.0,48.07846996560262,0.28698441353807563,-0.10408678774629276,0.522050718505651,MS
symptom:Skin rash,0.9225906251375182,5.323225778752575,25.0,41.7131851883291,0.15440967616599258,-0.39456694897727385,0.009477047322039979,MS
symptom:Skin tag,0.7136191314040963,7.834750133131534,-29.0,43.28554803437224,0.23466804002354325,-0.2632351429879387,0.13524802203189082,MS
symptom:Skin ulcer,0.6752289523758788,8.046325643419907,26.0,65.6115139327927,0.2691492268045039,-0.10400456703855099,0.17630141745303857,MS
symptom:Sleep apnea,0.0014408406276614552,7.069365091746793,-1.0,66.7479124267809,0.27116757452748863,-0.44808802180892116,10.578177802516565,MS
symptom:Sleep deprivation,0.07436940355195573,7.94712474106235,-48.0,44.56217121915129,0.28670454354356645,0.5650925296010616,3.233024071285382,MS
symptom:Sleep disorder,0.44668740087332703,8.912904322804264,-50.0,52.117796230639996,0.32888621691564596,-0.05013630800564073,0.582394494990289,MS
symptom:Snoring,0.1955883727824637,8.647988312452705,-100.0,47.93104251626105,0.341298790955464,-0.2080043583060096,1.6914883452271838,MS
symptom:Sore throat,3.9637302489870676e-05,5.796924866781572,-3.0,67.06209837366869,0.1997633585042708,-0.9483522712524426,18.042923541775878,MS
symptom:Spasticity,0.4586641083583135,9.260270747498529,9.0,41.926226100356075,0.33460466540942446,0.40784735318494647,0.5522700354462484,MS
symptom:Splenomegaly,0.6881009598057161,6.453359118809383,-100.0,30.56089125461537,0.24232046862299947,0.03891224529835302,0.16183354181492338,MS
symptom:Sputum,0.006019384375355269,5.388159475755595,-97.0,69.27033259922995,0.19708690392559464,-0.6459375669613197,7.785105859422589,MS
symptom:Stomach rumble,0.13030264733722016,9.06670656490966,8.0,58.49684545370645,0.3404072984108299,0.5055361285185072,2.3166208047115497,MS
symptom:Strabismus,0.03563895754490195,9.489346674514422,8.0,49.71518351759302,0.3243447937088159,0.4804834334216954,4.502808221266595,MS
symptom:Stretch marks,0.8446102445390227,7.156682110399651,-30.0,46.02529089579335,0.19269281317738537,-0.20927365050229163,0.03856184254335663,MS
symptom:Stridor,0.3980128753415313,8.949564569794955,-100.0,27.49909688598195,0.35197553182544355,0.0670646598839646,0.7188113437198835,MS
symptom:Stroke,0.7281499093615227,1.5197425070071262,9.0,77.86499189172918,0.020394441477570135,0.008127174899734135,0.12131253600703144,MS
symptom:Stuttering,0.15849779377701695,3.1223346579463995,-69.0,52.112787215715706,0.09323965504004914,0.21421881340503557,2.010369315742043,MS
symptom:Subdural hematoma,0.043520993202892315,7.006639199529134,-98.0,35.43119190656739,0.23358157459570053,0.32448891504806987,4.151572511899167,MS
symptom:Suicidal ideation,0.0010248539094397694,6.841920023434764,-101.0,45.761197768598315,0.20693003745765334,0.9814447642012238,11.26012928498987,MS
symptom:Swelling,0.4111143910556021,7.9028018551894474,-28.0,52.89317928659622,0.23343380834177202,-0.526683885417925,0.6797254374782316,MS
symptom:Swollen feet,0.6902712590193227,7.4389876397881105,-28.0,41.65868871311103,0.2171176310194472,-0.32881310735006153,0.15946513212617294,MS
symptom:Swollen lymph nodes,0.09064569269821851,7.044310098377196,27.0,55.677564269719575,0.2468021626166652,-0.47034188177919756,2.903661000721054,MS
symptom:Syncope,0.9285792143029513,6.917555200538133,24.0,59.64621056827006,0.24705687379130592,-0.01988934667451492,0.00806360631526401,MS
symptom:Tachycardia,0.16076502166753226,7.669829759802686,24.0,67.90889366703504,0.3025894481347572,-0.11130334370357975,1.9884914927936734,MS
symptom:Tachypnea,0.7778815913028624,9.042481171397341,32.0,50.2212872498571,0.3550107386097464,0.1824662766813585,0.07988374543558358,MS
symptom:Telangiectasia,0.11988162214052721,8.004598697359144,24.0,53.064028600485855,0.24201790322684966,0.13334346642174744,2.449335256557527,MS
symptom:Tenderness,0.23425309054574092,8.332702309882162,-3.0,36.41280362812129,0.3177642190484198,-0.3763137980324549,1.427402413948046,MS
symptom:Testicular pain,0.3927867601522842,6.250907897002239,-82.0,37.015084490145256,0.21360792863348993,-0.272453984536722,0.7349307426278455,MS
symptom:Throat irritation,4.485043184835994e-08,4.701813240129895,-2.0,80.34576411622912,0.15486538186214466,-0.949788542431274,33.5816279627216,MS
symptom:Thrombocytopenia,0.012062708074940708,8.394898097782146,4.0,43.278284384286074,0.30617638850260986,0.6659282447981685,6.47283943172272,MS
symptom:Thyroid nodule,0.07498361693012365,8.822842218111493,28.0,44.75535578211567,0.3266576505087026,0.2648658874968488,3.219219686943852,MS
symptom:Tic,0.7762320016282882,6.797449989680714,-45.0,34.95357609440463,0.22131672947417502,-0.23845348295024582,0.08110763773605784,MS
symptom:Tinnitus,0.5397027876943488,4.432909950325039,-44.0,49.90357377913682,0.17564635895558928,-0.06213046725458682,0.37798613999623365,MS
symptom:Tonsillitis,0.00234519386888807,6.304842315241941,-97.0,70.09338939353813,0.22082325157945706,-0.8003157464402442,9.613570901256308,MS
symptom:Toothache,0.003645703942528084,7.512289230131464,-27.0,65.54595780128398,0.22590514451533933,-1.0227301969694897,8.751246733302825,MS
symptom:Tremor,0.9513173354078245,3.2736659231085015,-54.0,40.84288274132276,0.12428687908359339,-0.005982263417433131,0.003741096853865022,MS
symptom:Trichoptilosis,0.26094970368089493,8.214551977353628,-91.0,40.99185148595093,0.3078738753888843,0.255794725188486,1.2742176543517596,MS
symptom:Tumor,0.009375210758833682,4.720829576544703,-51.0,42.13068667164031,0.163344346706854,0.4555730908291249,6.9447838450412895,MS
symptom:Type 2 diabetes,0.5578254707554116,7.50670623782327,26.0,54.404006543823755,0.26421817571841383,0.1357142223350829,0.3451729936472656,MS
symptom:Unconsciousness,0.02478440133715856,7.602359931612434,-19.0,51.02964662099026,0.26101357100815614,0.5428582639647974,5.151755720208014,MS
symptom:Underweight,0.8719579293663171,7.8362523095895655,-52.0,43.3161622144209,0.2663823861051643,-0.0816692430582977,0.026073871459757494,MS
symptom:Upper respiratory tract infection,0.028432727444457122,2.6174935951764593,-97.0,81.68837182975558,0.08224592364512776,-0.41319806623811517,4.904902379186309,MS
symptom:Urethritis,0.19308602194205615,7.194899255200979,-102.0,43.79552211490915,0.25142090216713053,-0.5093398593599963,1.710691878304685,MS
symptom:Urinary incontinence,0.0957564964259004,9.13923855874081,25.0,41.444195697304885,0.34894207429178836,-0.2510650313554539,2.8134631675081083,MS
symptom:Urinary tract infection,0.012961440252842692,7.739455369404972,25.0,61.20963978526538,0.26841347369951507,-0.7548648189411127,6.339141761103954,MS
symptom:Urinary urgency,0.33763558174212427,9.033592122350216,9.0,36.952541066512424,0.3441357194241243,0.06076216635369036,0.925862664369184,MS
symptom:Uterine contraction,0.2225572375380856,8.094767078522226,-49.0,43.45153230904603,0.2831490815628543,0.31279448960437506,1.5014079884200886,MS
symptom:Vaginal bleeding,0.008235292474149204,9.123904817960147,-29.0,51.9065009106479,0.3276413404135594,-0.7614310939207947,7.189280167669788,MS
symptom:Vaginal discharge,0.0052203550581900494,8.800084581344144,24.0,68.95590247008155,0.3129021210733982,-0.9702538997418344,8.057936084395955,MS
symptom:Vaginitis,0.03177916369596953,8.34991464590271,-28.0,49.287523853668,0.26904105796061384,-0.8003132583364456,4.706208513152411,MS
symptom:Varicose veins,0.3537967169387737,8.173738853987738,22.0,48.20621977199831,0.25582992997081117,0.031361385048428225,0.8656580874569689,MS
symptom:Vasculitis,0.5944524081391446,3.61989119967509,28.0,73.4428476550621,0.12410051417593035,0.04274275814693462,0.2847762326873573,MS
symptom:Ventricular fibrillation,0.08075796471347339,7.867277080281634,10.0,35.141064845216206,0.28654472113184665,0.2565454247744148,3.0951560616743223,MS
symptom:Ventricular tachycardia,0.01827041486869786,6.866411711322512,11.0,35.501429419020766,0.2573828331356898,0.3654464956204304,5.7059539991847945,MS
symptom:Vertigo,0.017886419919072777,6.8945653469807295,25.0,52.19275239193517,0.2615261918775751,-0.4495658426943727,5.744855922872252,MS
symptom:Viral pneumonia,0.008243998138517124,5.00095374229739,-96.0,69.11029366300801,0.18725443057741054,-0.4329990030149773,7.188841864050208,MS
symptom:Visual acuity,0.06308168835902797,9.924740843953826,-51.0,37.0030337045241,0.3742852578347407,0.4784254843785689,3.511297162060953,MS
symptom:Vomiting,0.05505331216532748,4.735126467227203,-103.0,47.34783690320136,0.16672710943038058,-0.3379665002260652,3.7441463272234,MS
symptom:Wart,0.9545100711856904,7.813609312667581,-26.0,46.98147074742378,0.2347295491278716,-0.31237048870951334,0.003265965056959562,MS
symptom:Water retention,0.3511834346563678,7.44744236105272,-85.0,41.49017293720121,0.23862817791978475,0.13921802741108102,0.8751358571823006,MS
symptom:Weakness,0.1966782727448075,10.526966064694143,-23.0,47.56002202780074,0.41476030406930936,-0.2910657062511124,1.683214741868918,MS
symptom:Weight gain,0.8237612539703048,10.433554816158365,-29.0,60.02666197074215,0.3483096645085345,-0.18403276837515392,0.04979011342794153,MS
symptom:Wheeze,0.20869706384787526,5.473148197692048,-95.0,67.9219192792281,0.21450847328069222,-0.14734666941847685,1.5954330469756335,MS
symptom:Xeroderma,0.5907862922554623,5.023225773523386,-92.0,63.30789652081361,0.18607123962989053,-0.0031749376165741694,0.2904824268866788,MS
symptom:Xerostomia,0.678126385004516,6.31020366382856,-88.0,51.73303828663571,0.20852051078639616,-0.19406994980605763,0.17298140851458396,MS
symptom:Yawn,0.04059645530726449,9.085844937875544,-66.0,26.570251434902282,0.3453051310078974,0.15519148303139652,4.273365307106677,MS
symptom:hyperhidrosis,0.12390435572587126,6.7445406061188455,-26.0,51.99510972702386,0.2490986834992973,-0.3710492967051451,2.3966242704417136,MS
symptom:pancreatitis,0.7362882791466993,2.620227539647882,22.0,82.98611580135703,0.07007352997019119,-0.07433526905227517,0.11387778221934104,MS
symptom:Abdominal obesity,0.23607280911763087,10.025194021661543,-30.0,59.143286470717385,0.27011170502929943,0.03910336478159593,1.4162924640827659,MO
symptom:Abdominal pain,0.41637489326950006,7.401847526095343,24.0,65.94113686455951,0.26904241269248985,-0.06778379391773726,0.6645449732121913,MO
symptom:Acne,0.9069512631460961,7.453324675572609,-90.0,47.747175254788594,0.19553865187378147,-0.10626602903107862,0.013712718221891369,MO
symptom:Actinic keratosis,0.8496205591624305,8.516317889198566,25.0,70.98963968687676,0.2502576151115334,-0.26482147306450976,0.03608532975863792,MO
symptom:Acute bronchitis,0.0027529939291024716,6.645857293164877,-97.0,68.86706085428146,0.23262835587751407,-0.7472278648106645,9.298934555927307,MO
symptom:Adrenal crisis,0.24942659437506742,3.6890081880531334,-69.0,54.44180487836965,0.09782702866264084,0.14101449066773153,1.337848693763604,MO
symptom:Ageusia,7.435020266247399e-06,7.624195095630437,-2.0,89.15157782091471,0.280483352515142,-0.8395196169571184,21.707725934388016,MO
symptom:Alcoholism,0.4118721819219807,6.131014345321246,-76.0,42.38818013877004,0.21652125621211168,-0.11776968442967917,0.677520906205431,MO
symptom:Allergic conjunctivitis,0.6091385941206109,6.129928258298456,15.0,82.38681676298457,0.13717215618161344,-0.14338602417829938,0.262638347768465,MO
symptom:Allergy,0.42481706929838714,8.213078146366758,34.0,64.70550333068176,0.22013927425242613,-0.5771883932733033,0.6407727355294263,MO
symptom:Amblyopia,0.11913700738397896,12.23875947707932,11.0,51.45708593387742,0.4555583202995404,0.3505109737183183,2.459309185370207,MO
symptom:Amenorrhea,0.2885177038595037,8.298294376709192,-39.0,73.90646979888555,0.2653783056979564,0.050678516036409604,1.1353197526708132,MO
symptom:Amnesia,0.6163943054959716,8.603895896951538,14.0,76.82639419257241,0.2855770412873718,0.027475822666721328,0.2521171585976698,MO
symptom:Anal fissure,0.6130969473459316,6.2981064710461085,-54.0,72.60111541611963,0.24524726357204524,0.05863498262631239,0.25686496449656226,MO
symptom:Anaphylaxis,0.0034447771392417635,9.578662568489838,-21.0,64.13767821783959,0.286717989485438,0.29550168436012214,8.861427708615421,MO
symptom:Anemia,0.2040707684580899,12.574182335819152,11.0,51.6911820054124,0.4549315681900271,0.3975254849469909,1.6284933430829702,MO
symptom:Angina pectoris,0.020659675148942607,2.8898089983935353,3.0,73.9165424161736,0.08502695270152226,0.45251937237051476,5.481615475410884,MO
symptom:Angioedema,0.8948639338703772,2.4786001869675145,18.0,55.047799337781406,0.07443422054376385,-0.08432394246499686,0.017529169893601277,MO
symptom:Angular cheilitis,0.8749850262520872,9.739964660306942,35.0,26.471829604110624,0.3808736924667673,0.1330355309098401,0.024845383371467644,MO
symptom:Anosmia,6.430313604119652e-06,8.493094466881836,-2.0,89.59956781103722,0.31481130461347495,-0.8747056903408525,22.030934284985598,MO
symptom:Anxiety,0.27171831454612605,7.220830211693343,8.0,81.12527088568467,0.23041553501774764,0.1893216097248187,1.2178465128796232,MO
symptom:Aphasia,0.6930941587911219,1.1245279881071235,9.0,73.4676514780932,0.004794274635392576,0.016239919056239352,0.15641481529207635,MO
symptom:Aphonia,0.10093558402263925,9.338773096507813,15.0,58.16975938811893,0.3418330996239404,-0.47491235897762607,2.7273115979809406,MO
symptom:Apnea,0.20011464066908946,6.313545052797078,-1.0,53.225669463110776,0.24932539395558875,-0.09441348748347345,1.6574796845653101,MO
symptom:Arthralgia,6.365542012397821e-05,10.197471018357929,-81.0,48.229542706625054,0.3840896236384191,-0.8563246346473612,17.0263538989286,MO
symptom:Arthritis,0.7012273145937058,3.109030592104038,-78.0,54.28379473257955,0.08125119430851213,-0.08391374457458611,0.14781608865849924,MO
symptom:Ascites,0.2002937680742969,11.127533242884764,-45.0,46.58299980434562,0.40889525645811897,0.26938346248053335,1.656152574644307,MO
symptom:Asperger syndrome,0.1748984520527254,4.9085186924124065,17.0,58.08872951326598,0.16878533044144142,0.24507556952824494,1.8596783781283064,MO
symptom:Asphyxia,0.6583420592904217,1.333936780313689,-86.0,72.82699426171223,0.018296541917152874,0.009658520002881144,0.19639932331798277,MO
symptom:Asthma,0.8692765946753083,5.127420721760705,-95.0,90.53755834454645,0.16113626929774655,-0.21283737367299205,0.027187459936227665,MO
symptom:Astigmatism,0.6463166128634708,6.341292731637877,8.0,44.314694626293424,0.2427812574931177,-0.05095851202996293,0.21150854335331246,MO
symptom:Ataxia,0.013427451378555628,7.121824884062758,11.0,38.02347243144094,0.25697508822046716,0.45171052097879993,6.273566665322252,MO
symptom:Atheroma,0.017580194967370295,9.251588978722639,-40.0,57.51738560084035,0.3041632468281713,0.5014226855007022,5.776509966757124,MO
symptom:Attention deficit hyperactivity disorder,0.18404412334935102,10.479608773323575,11.0,58.79213183631604,0.3803020009422848,0.39526706171658077,1.7826044860817365,MO
symptom:Auditory hallucination,0.15984457555254916,9.369591339060392,13.0,37.82619678223872,0.34093270113762175,0.029783783400965547,1.9973303786493413,MO
symptom:Autoimmune disease,0.5043660379306528,1.974583073306882,9.0,83.98418730768918,0.03346209118048611,0.019135204068117084,0.44809820590330846,MO
symptom:Avoidant personality disorder,0.2760363427174239,9.679851610631138,13.0,54.32216307471159,0.36001967858842104,0.3960189568577608,1.1960272561483176,MO
symptom:Back pain,0.300233456528028,13.551601701577235,-25.0,43.71896504726433,0.5162888591380553,-0.22211876650415263,1.081323149777775,MO
symptom:Bacterial vaginosis,0.075330044265084,10.03519721402952,-1.0,55.424355538554565,0.39593220785843025,-0.2130415635737819,3.211487830259521,MO
symptom:Balance disorder,0.2648658273342525,12.076621914215131,29.0,42.48568930431067,0.4604876269225494,0.17544815224718135,1.2533853930345464,MO
symptom:Beau's lines,0.22842981079210983,9.622268078837969,14.0,80.15224924689463,0.3079210797019851,0.26971037740525894,1.4636744203898775,MO
symptom:Bell's palsy,0.8392350485143634,2.348218745663154,-58.0,87.23355169371018,0.05790851961147283,0.05845486673818123,0.04131377030662883,MO
symptom:Biliary colic,0.9691208759471943,12.39106330275115,8.0,50.41718190065883,0.4724911546618775,0.08150958770913519,0.0015040217599219476,MO
symptom:Binge eating,0.5072120862867485,9.604341151974847,-40.0,60.22214067484041,0.3062826157392653,0.09723638642785914,0.4421338792564766,MO
symptom:Bleeding,0.871740051187337,11.404589642204835,-101.0,51.11998031523122,0.45471033405790556,-0.00497698438689298,0.026163466502519925,MO
symptom:Bleeding on probing,0.9072607897911498,11.040640204389486,8.0,49.971184018887826,0.43778503914632333,0.08877637198036759,0.01362122156231065,MO
symptom:Blepharospasm,0.6837822192386105,11.633939561334548,11.0,75.513975730963,0.4005391463233263,0.3154609386619054,0.1666070635519295,MO
symptom:Bloating,0.22598336694777627,12.411450130685424,26.0,72.45121689753665,0.43091477785953136,0.2000039811044001,1.4792494215978935,MO
symptom:Blood in stool,0.3288400436947694,5.666903987932097,-72.0,41.7735435250315,0.22054467036352432,-0.08850617205260658,0.9602943904345251,MO
symptom:Blurred vision,0.37816905887949015,7.522599291458217,-47.0,40.76022010082978,0.2971650734195572,-0.13376359368198099,0.7817053970762395,MO
symptom:Blushing,0.6682860335436795,2.4508153338104344,8.0,102.099426162258,0.024979894504010308,0.07907149866887841,0.1844088106962085,MO
symptom:Boil,0.37637852419099294,8.873433517089198,-21.0,50.451227131469935,0.26673646449568916,-0.39472824736236944,0.78761209551441,MO
